"map","begin","title","end"
"http://beeldbank.amsterdam.nl/afbeelding/DUIZ01662000001","1982-01-01","Blad BB5","1982-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/DUIZ01663000001","1925-01-01","Blad BB6","1925-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/DUIZ01664000001","1952-01-01","Blad BB6","1952-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/DUIZ01665000001","1982-01-01","Blad BB6","1982-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/DUIZ01666000001","1925-01-01","Blad CC1","1925-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/DUIZ01667000001","1941-01-01","Blad CC1","1941-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/DUIZ01668000001","1941-01-01","Blad CC1","1952-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/DUIZ01669000001","1950-01-01","Blad CC1","1960-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/DUIZ01670000001","1966-01-01","Blad CC1","1966-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/DUIZ01671000001","1979-01-01","Blad CC1","1979-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/DUIZ01672000001","1953-01-01","Blad CC2","1953-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/DUIZ01673000001","1950-01-01","Blad CC2","1960-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/DUIZ01674000001","1979-01-01","Blad CC2","1979-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/DUIZ01675000001","1925-01-01","Blad CC3","1925-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/DUIZ01676000001","1953-01-01","Blad CC3","1953-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/DUIZ01677000001","1950-01-01","Blad CC3","1955-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/DUIZ01678000001","1978-01-01","Blad CC3","1978-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/DUIZ01679000001","1979-01-01","Blad CC3","1979-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/DUIZ01680000001","1979-01-01","Blad CC3","1985-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/DUIZ01681000001","1924-01-01","Blad CC4","1924-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/DUIZ01682000001","1953-01-01","Blad CC4","1953-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/DUIZ01683000001","1977-01-01","Blad CC4","1977-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/DUIZ01684000001","1924-01-01","Blad CC5","1924-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/DUIZ01685000001","1953-01-01","Blad CC5","1953-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/DUIZ01686000001","1953-01-01","Blad CC5","1953-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/DUIZ01687000001","1982-01-01","Blad CC5","1982-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/DUIZ01688000001","1925-01-01","Blad CC6","1925-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/DUIZ01689000001","1952-01-01","Blad CC6","1952-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/DUIZ01690000001","1982-01-01","Blad CC6","1982-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/DUIZ01691000001","1913-01-01","Blad DD1","1913-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/DUIZ01692000001","1913-01-01","Blad DD1","1913-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/DUIZ01693000001","1941-01-01","Blad DD1","1941-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/DUIZ01694000001","1941-01-01","Blad DD1","1954-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/DUIZ01695000001","1950-01-01","Blad DD1","1955-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/DUIZ01696000001","1976-01-01","Blad DD1","1976-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/DUIZ01697000001","1979-01-01","Blad DD1","1979-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/DUIZ01698000001","1925-01-01","Blad DD2","1925-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/DUIZ01699000001","1942-01-01","Blad DD2","1942-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/DUIZ01700000001","1952-01-01","Blad DD2","1952-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/DUIZ01701000001","1950-01-01","Blad DD2","1955-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/DUIZ01702000001","1976-01-01","Blad DD2","1976-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/DUIZ01703000001","1979-01-01","Blad DD2","1979-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/DUIZ01704000001","1925-01-01","Blad DD3","1925-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/DUIZ01705000001","1955-01-01","Blad DD3","1955-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/DUIZ01706000001","1950-01-01","Blad DD3","1955-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/DUIZ01707000001","1979-01-01","Blad DD3","1979-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/DUIZ01708000001","1979-01-01","Blad DD3","1979-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/DUIZ01709000001","1979-01-01","Blad DD3","1985-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/DUIZ01710000001","1925-01-01","Blad DD4","1925-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/DUIZ01711000001","1955-01-01","Blad DD4","1955-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/DUIZ01712000001","1955-01-01","Blad DD4","1955-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/DUIZ01713000001","1979-01-01","Blad DD4","1979-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/DUIZ01714000001","1955-01-01","Blad DD5","1955-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/DUIZ01715000001","1955-01-01","Blad DD5","1955-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/DUIZ01716000001","1976-01-01","Blad DD5","1976-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/DUIZ01717000001","1924-01-01","Blad DD6","1924-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/DUIZ01718000001","1953-01-01","Blad DD6","1953-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/DUIZ01719000001","1976-01-01","Blad DD6","1976-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/DUIZ01720000001","1925-01-01","Blad EE1","1925-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/DUIZ01721000001","1925-01-01","Blad EE1","1925-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/DUIZ01722000001","1941-01-01","Blad EE1","1941-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/DUIZ01723000001","1941-01-01","Blad EE1","1954-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/DUIZ01724000001","1950-01-01","Blad EE1","1955-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/DUIZ01725000001","1977-01-01","Blad EE1","1978-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/DUIZ01726000001","1977-01-01","Blad EE1","1985-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/DUIZ01727000001","1925-01-01","Blad EE2","1925-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/DUIZ01728000001","1925-01-01","Blad EE2","1925-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/DUIZ01729000001","1942-01-01","Blad EE2","1942-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/DUIZ01730000001","1942-01-01","Blad EE2","1955-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/DUIZ01731000001","1950-01-01","Blad EE2","1955-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/DUIZ01732000001","1981-01-01","Blad EE2","1981-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/DUIZ01733000001","1981-01-01","Blad EE2","1985-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/DUIZ01734000001","1924-01-01","Blad EE3","1924-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/DUIZ01735000001","1943-01-01","Blad EE3","1943-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/DUIZ01736000001","1943-01-01","Blad EE3","1955-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/DUIZ01737000001","1950-01-01","Blad EE3","1955-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/DUIZ01738000001","1977-01-01","Blad EE3","1978-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/DUIZ01739000001","1982-01-01","Blad EE3","1984-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/DUIZ01740000001","1985-01-01","Blad EE3","1985-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/DUIZ01741000001","1924-01-01","Blad EE4","1924-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/DUIZ01742000001","1955-01-01","Blad EE4","1955-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/DUIZ01743000001","1955-01-01","Blad EE4","1955-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/DUIZ01744000001","1977-01-01","Blad EE4","1978-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/DUIZ01745000001","1983-01-01","Blad EE4","1985-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/DUIZ01746000001","1985-01-01","Blad EE4","1985-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/DUIZ01747000001","1924-01-01","Blad EE5","1924-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/DUIZ01748000001","1955-01-01","Blad EE5","1955-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/DUIZ01749000001","1955-01-01","Blad EE5","1955-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/DUIZ01750000001","1976-01-01","Blad EE5","1976-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/DUIZ01751000001","1924-01-01","Blad EE6","1924-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/DUIZ01752000001","1955-01-01","Blad EE6","1955-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/DUIZ01753000001","1955-01-01","Blad EE6","1955-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/DUIZ01754000001","1976-01-01","Blad EE6","1976-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/DUIZ01755000001","1995-01-01","Blad EE6","1995-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/DUIZ01756000001","1924-01-01","Blad FF1","1924-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/DUIZ01757000001","1942-01-01","Blad FF1","1942-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/DUIZ01758000001","1945-01-01","Blad FF1","1950-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/DUIZ01759000001","1942-01-01","Blad FF1","1954-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/DUIZ01760000001","1966-01-01","Blad FF1","1966-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/DUIZ01761000001","1979-01-01","Blad FF1","1979-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/DUIZ01762000001","1979-01-01","Blad FF1","1985-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/DUIZ01763000001","1924-01-01","Blad FF2","1924-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/DUIZ01764000001","1924-01-01","Blad FF2","1924-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/DUIZ01765000001","1943-01-01","Blad FF2","1943-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/DUIZ01766000001","1945-01-01","Blad FF2","1950-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/DUIZ01767000001","1943-01-01","Blad FF2","1955-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/DUIZ01768000001","1966-01-01","Blad FF2","1966-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/DUIZ01769000001","1979-01-01","Blad FF2","1979-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/DUIZ01770000001","1979-01-01","Blad FF2","1985-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/DUIZ01771000001","1924-01-01","Blad FF3","1924-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/DUIZ01772000001","1943-01-01","Blad FF3","1943-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/DUIZ01773000001","1945-01-01","Blad FF3","1950-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/DUIZ01774000001","1956-01-01","Blad FF3","1956-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/DUIZ01775000001","1966-01-01","Blad FF3","1966-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/DUIZ01776000001","1966-01-01","Blad FF3","1966-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/DUIZ01777000001","1979-01-01","Blad FF3","1979-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/DUIZ01778000001","1945-01-01","Blad FF4","1950-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/DUIZ01779000001","1956-01-01","Blad FF4","1956-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/DUIZ01780000001","1967-01-01","Blad FF4","1967-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/DUIZ01781000001","1967-01-01","Blad FF4","1979-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/DUIZ01782000001","1945-01-01","Blad FF5","1950-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/DUIZ01783000001","1956-01-01","Blad FF5","1956-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/DUIZ01784000001","1976-01-01","Blad FF5","1979-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/DUIZ01785000001","1924-01-01","Blad FF6","1924-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/DUIZ01786000001","1955-01-01","Blad FF6","1955-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/DUIZ01787000001","1955-01-01","Blad FF6","1955-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/DUIZ01788000001","1955-01-01","Blad FF6","1955-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/DUIZ01789000001","1973-01-01","Blad FF6","1973-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/DUIZ01790000001","1925-01-01","Blad GG1","1925-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/DUIZ01791000001","1945-01-01","Blad GG1","1945-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/DUIZ01792000001","1945-01-01","Blad GG1","1950-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/DUIZ01793000001","1950-01-01","Blad GG1","1950-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/DUIZ01794000001","1954-01-01","Blad GG1","1954-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/DUIZ01795000001","1954-01-01","Blad GG1","1958-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/DUIZ01796000001","1966-01-01","Blad GG1","1966-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/DUIZ01797000001","1978-01-01","Blad GG1","1979-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/DUIZ01798000001","1924-01-01","Blad GG2","1924-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/DUIZ01799000001","1924-01-01","Blad GG2","1925-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/DUIZ01800000001","1950-01-01","Blad GG2","1950-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/DUIZ01801000001","1950-01-01","Blad GG2","1950-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/DUIZ01802000001","1955-01-01","Blad GG2","1955-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/DUIZ01803000001","1955-01-01","Blad GG2","1957-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/DUIZ01804000001","1955-01-01","Blad GG2","1957-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/DUIZ01805000001","1965-01-01","Blad GG2","1965-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/DUIZ01806000001","1965-01-01","Blad GG2","1965-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/DUIZ01807000001","1978-01-01","Blad GG2","1979-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/DUIZ01808000001","1924-01-01","Blad GG3","1924-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/DUIZ01809000001","1924-01-01","Blad GG3","1925-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/DUIZ01810000001","1950-01-01","Blad GG3","1950-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/DUIZ01811000001","1950-01-01","Blad GG3","1950-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/DUIZ01812000001","1966-01-01","Blad GG3","1966-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/DUIZ01813000001","1966-01-01","Blad GG3","1966-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/DUIZ01814000001","1978-01-01","Blad GG3","1980-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/DUIZ01815000001","1921-01-01","Blad GG4","1921-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/DUIZ01816000001","1950-01-01","Blad GG4","1955-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/DUIZ01817000001","1959-01-01","Blad GG4","1959-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/DUIZ01818000001","1969-01-01","Blad GG4","1969-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/DUIZ01819000001","1979-01-01","Blad GG4","1980-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/DUIZ01820000001","1922-01-01","Blad GG5","1922-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/DUIZ01821000001","1950-01-01","Blad GG5","1955-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/DUIZ01822000001","1976-01-01","Blad GG5","1976-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/DUIZ01823000001","1979-01-01","Blad GG5","1980-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/DUIZ01824000001","1924-01-01","Blad GG6","1924-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/DUIZ01825000001","1950-01-01","Blad GG6","1955-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/DUIZ01826000001","1957-01-01","Blad GG6","1957-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/DUIZ01827000001","1976-01-01","Blad GG6","1976-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/DUIZ01828000001","1922-01-01","Blad GG7","1922-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/DUIZ01829000001","1925-01-01","Blad HH1","1925-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/DUIZ01830000001","1956-01-01","Blad HH1","1956-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/DUIZ01831000001","1956-01-01","Blad HH1","1958-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/DUIZ01832000001","1961-01-01","Blad HH1","1961-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/DUIZ01833000001","1968-01-01","Blad HH1","1968-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/DUIZ01834000001","1978-01-01","Blad HH1","1979-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/DUIZ01835000001","1924-01-01","Blad HH2","1924-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/DUIZ01836000001","1945-01-01","Blad HH2","1955-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/DUIZ01837000001","1956-01-01","Blad HH2","1956-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/DUIZ01838000001","1956-01-01","Blad HH2","1958-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/DUIZ01839000001","1966-01-01","Blad HH2","1966-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/DUIZ01840000001","1981-01-01","Blad HH2","1982-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/DUIZ01841000001","1924-01-01","Blad HH3","1924-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/DUIZ01842000001","1945-01-01","Blad HH3","1955-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/DUIZ01843000001","1965-01-01","Blad HH3","1965-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/DUIZ01844000001","1966-01-01","Blad HH3","1966-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/DUIZ01845000001","1981-01-01","Blad HH3","1982-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/DUIZ01846000001","1945-01-01","Blad HH4","1955-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/DUIZ01847000001","1967-01-01","Blad HH4","1967-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/DUIZ01848000001","1967-01-01","Blad HH4","1967-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/DUIZ01849000001","1981-01-01","Blad HH4","1982-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/DUIZ01850000001","1924-01-01","Blad HH5","1924-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/DUIZ01851000001","1945-01-01","Blad HH5","1955-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/DUIZ01852000001","1957-01-01","Blad HH5","1957-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/DUIZ01853000001","1969-01-01","Blad HH5","1969-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/DUIZ01854000001","1924-01-01","Blad HH6","1924-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/DUIZ01855000001","1957-01-01","Blad HH6","1957-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/DUIZ01856000001","1957-01-01","Blad HH6","1957-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/DUIZ01857000001","1982-01-01","Blad HH6","1982-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/DUIZ01858000001","1925-01-01","Blad JJ1","1925-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/DUIZ01859000001","1958-01-01","Blad JJ1","1958-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/DUIZ01860000001","1963-01-01","Blad JJ1","1963-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/DUIZ01861000001","1971-01-01","Blad JJ1","1971-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/DUIZ01862000001","1981-01-01","Blad JJ1","1982-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/DUIZ01863000001","1925-01-01","Blad JJ2","1925-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/DUIZ01864000001","1965-01-01","Blad JJ2","1965-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/DUIZ01865000001","1981-01-01","Blad JJ2","1982-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/DUIZ01866000001","1924-01-01","Blad JJ3","1924-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/DUIZ01867000001","1945-01-01","Blad JJ3","1955-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/DUIZ01868000001","1966-01-01","Blad JJ3","1966-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/DUIZ01869000001","1981-01-01","Blad JJ3","1982-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/DUIZ01870000001","1924-01-01","Blad JJ4","1924-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/DUIZ01871000001","1945-01-01","Blad JJ4","1955-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/DUIZ01872000001","1969-01-01","Blad JJ4","1969-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/DUIZ01873000001","1979-01-01","Blad JJ4","1980-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/DUIZ01874000001","1924-01-01","Blad JJ5","1924-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/DUIZ01875000001","1950-01-01","Blad JJ5","1955-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/DUIZ01876000001","1957-01-01","Blad JJ5","1957-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/DUIZ01877000001","1965-01-01","Blad JJ5","1965-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/DUIZ01878000001","1980-01-01","Blad JJ5","1980-12-31"
"http://beeldbank.amsterdam.nl/afbeelding/DUIZ01879000001","1924-01-01","Blad JJ6","1924-12-31"
